source,review_id,label,span_text,sentence,start,end,score
Amazon,3319,PERSON,Oleg Kagan,"It's a German label committed to preserving the live recorded legacy of such greats as Natalia Gutman, Oleg Kagan, Sviataslav Richter, and of course Elisso herself.",103,113,0.9585698843002319
Amazon,3319,PERSON,Sviataslav Richter,"It's a German label committed to preserving the live recorded legacy of such greats as Natalia Gutman, Oleg Kagan, Sviataslav Richter, and of course Elisso herself.",115,133,0.93504399061203
Amazon,3319,PERSON,Elisso,"It's a German label committed to preserving the live recorded legacy of such greats as Natalia Gutman, Oleg Kagan, Sviataslav Richter, and of course Elisso herself.",149,155,0.828810453414917
Amazon,3319,PLACE,Munich,She teaches both there and in Munich today.,30,36,0.7806649804115295
Amazon,2092,PERSON,girls,Many of the pieces are clearly speaking to girls who have been forced into dresses and conditioned to be housewives and to boys who have been shamed out of crying and conditioned to be firefighters.,43,48,0.8905447125434875
Amazon,2092,PERSON,boys,Many of the pieces are clearly speaking to girls who have been forced into dresses and conditioned to be housewives and to boys who have been shamed out of crying and conditioned to be firefighters.,123,127,0.8836068511009216
Amazon,4533,PERSON,Rob Blakeslee,"Rob Blakeslee can caress a melody, Grugett has a huge sound and Vlatkovich is a tonal master of his horn.Like I said, I only write about what I love.",0,13,0.9523196816444397
Amazon,4533,PERSON,Grugett,"Rob Blakeslee can caress a melody, Grugett has a huge sound and Vlatkovich is a tonal master of his horn.Like I said, I only write about what I love.",35,42,0.9298185110092163
Amazon,4533,PERSON,Vlatkovich,"Rob Blakeslee can caress a melody, Grugett has a huge sound and Vlatkovich is a tonal master of his horn.Like I said, I only write about what I love.",64,74,0.9373046159744263
Amazon,4533,PERSON,Rich Halley,The music of Rich Halley has always been a part of my life.,13,24,0.8738985657691956
Amazon,11505,PERSON,Benoit David,But I actually like Benoit David's vocal work on Fly From Here --- he somehow makes it his own and most of what he's doing works nicely.,20,32,0.9709286689758301
Amazon,8357,PERSON,Cathexis,"He has also produced music under his own name and other aliases such as Cathexis, along with collaborative works as The Strato Ensemble and putting together compilations as The Fateless Flows Collective.",72,80,0.9221158027648926
Amazon,5200,PERSON,Rebecca Clarke,"An Amazon search on ""Rebecca Clarke"" turns up some 50 cds containing one or more of Clarke's compositions.",21,35,0.9683306813240051
Amazon,5200,PERSON,Clarke,"Clarke, a virtuoso violist as well as a composer, also composed some 50-odd songs and a number of string chamber compositions.",0,6,0.9661635756492615
Amazon,12176,PERSON,Robert Scott Thompson,"Robert Scott Thompson has crossed my radar for the first time during the second half of the 90's with his two stunning works, (1996) and ""Frontier"" (1998), released on Canadian Mirage label.",0,21,0.964422345161438
Amazon,12176,PERSON,Robert Scott Thompson,"I think this recording is still mostly unrecognized, it's a big shame, because Robert Scott Thompson always delivers significant signature, versatility and refinement in his music.",79,100,0.9435314536094666
Amazon,4859,PLACE,N.Y.,"All this great Puerto Rican, Cuban & Dominican artists that created the Salsa movement of the 70s in N.Y.",101,105,0.7659642100334167
Amazon,10489,PERSON,Alejandro,"'Alejandro' somehow takes cheesy melodrama and turns it into a mix of passive-aggressive daring defiance and spiraling backtrack (for which I give 5 of 5 stars; beautiful!).Unfortunately, while every other song has captured me on one level or another, I did not care for 'Speechless'.",1,10,0.8176577687263489
Amazon,4983,PERSON,Joja Wendt2,Joja Wendt2.,0,11,0.9398886561393738
Amazon,4983,PERSON,Billy Kyle26,Billy Kyle26.,0,12,0.9096739888191223
Amazon,3740,PLACE,Texas,"""Big Texas"" will be in the top 5 of any list of greatest Texas songs I ever have a hand in putting together.",5,10,0.6527460813522339
Amazon,3740,PLACE,Texas,"""Big Texas"" will be in the top 5 of any list of greatest Texas songs I ever have a hand in putting together.",57,62,0.6518016457557678
Amazon,3740,PERSON,Cornell Hurd,"If you're familiar with how Cornell Hurd handles certain material, he provides a good frame of reference for what Swanson does.",28,40,0.8979146480560303
Amazon,10100,PERSON,Frank Weyzig,"When I listen to Touchstone I am most reminded of the music by Born For Bliss, but I can bet that these guys have never heard Frank Weyzig's music and we are just dealing with a clear coincidence and similarity of song building styles.",126,138,0.946160078048706
Amazon,10100,PERSON,Kim Seviour,"Piano led melody brings gorgeous vocals from both, Kim Seviour and Rob Cottingham.",51,62,0.9734851121902466
Amazon,10100,PERSON,Rob Cottingham,"Piano led melody brings gorgeous vocals from both, Kim Seviour and Rob Cottingham.",67,81,0.9478151798248291
Amazon,11571,PERSON,Alfano,"Alfano must be in hearing such a hearty, sympatico realization of his work, from his celestial aerie.There will be some naysayers and nitpickers, who will label Alfano's music with the ""derivative"" epithet.",0,6,0.9912099838256836
Amazon,11571,PERSON,Alfano,"Alfano must be in hearing such a hearty, sympatico realization of his work, from his celestial aerie.There will be some naysayers and nitpickers, who will label Alfano's music with the ""derivative"" epithet.",161,167,0.9885756373405457
Amazon,10147,PERSON,Boyle,Having a proper studio version of done by Boyle makes it worth purchasing this album.,42,47,0.8116313219070435
Amazon,10147,PERSON,Boyle,"The most enjoyable part of 'I Dreamed A Dream' are the tracks where Boyle is allowed to let her voice takeover and really take ownership over a song, even if it's a cover and standard belonging to a bigger artist.The Bad: My only complaint is that some of the cover songs felt too safe.",68,73,0.9285423755645752
Amazon,10147,PERSON,Boyle,"At first glance, it's a bit disconcerting because many of the tracks reveal that instead of taking on original material, Boyle is set to cover some standards from other artists (with the exception of a few tracks).",121,126,0.9411813020706177
Amazon,5231,PLACE,Cologne,"He began with the trombone, moving from what was Yugoslavia to Germany where he taught courses in Cologne,then Berlin finally settling in Paris.",98,105,0.9497338533401489
Amazon,5231,PLACE,Berlin,"He began with the trombone, moving from what was Yugoslavia to Germany where he taught courses in Cologne,then Berlin finally settling in Paris.",111,117,0.936539351940155
Amazon,5231,PLACE,Paris,"He began with the trombone, moving from what was Yugoslavia to Germany where he taught courses in Cologne,then Berlin finally settling in Paris.",138,143,0.9585767984390259
Amazon,7249,PERSON,David Firth,"David Firth and Paul Massel (London and Canada, respectively) are both kind of boring.CARLOTTA: LONDON.",0,11,0.9721136689186096
Amazon,7249,PERSON,Paul Massel,"David Firth and Paul Massel (London and Canada, respectively) are both kind of boring.CARLOTTA: LONDON.",16,27,0.9702364206314087
Amazon,7249,PLACE,London,"David Firth and Paul Massel (London and Canada, respectively) are both kind of boring.CARLOTTA: LONDON.",29,35,0.9736165404319763
Amazon,7249,PERSON,CARLOTTA,"David Firth and Paul Massel (London and Canada, respectively) are both kind of boring.CARLOTTA: LONDON.",86,94,0.7952530384063721
Amazon,7249,PLACE,LONDON,"David Firth and Paul Massel (London and Canada, respectively) are both kind of boring.CARLOTTA: LONDON.",96,102,0.9793053269386292
Amazon,7249,PERSON,Meg,"The Canadian recording is only a highlights recording, so its Meg is not really noticeable.FIRMIN: LONDON.",62,65,0.792420506477356
Amazon,7249,PLACE,LONDON,"The Canadian recording is only a highlights recording, so its Meg is not really noticeable.FIRMIN: LONDON.",99,105,0.9410569667816162
Amazon,7249,PLACE,Canada,Canada's Colm Wilkinson is arguably the greatest vocalist ever to grace the role of the Phantom.,0,6,0.6977013349533081
Amazon,7249,PERSON,Colm Wilkinson,Canada's Colm Wilkinson is arguably the greatest vocalist ever to grace the role of the Phantom.,9,23,0.9571021795272827
Amazon,10901,PERSON,Lil' Wayne,"(Similar to his verse on Lil' Wayne's ""Drop The World"") There's not any rapper who can touch Eminem lyrically.",25,35,0.7821801900863647
Amazon,10901,PERSON,Eminem,"(Similar to his verse on Lil' Wayne's ""Drop The World"") There's not any rapper who can touch Eminem lyrically.",93,99,0.9343874454498291
Amazon,9688,PERSON,My 10-year-old,"(My 10-year-old asked me anxiously, WHILE he was watching it, if we could PLEASE buy the DVD ...",1,15,0.7201367616653442
Amazon,9688,PERSON,Amanda Seyfried,"I love Amanda Seyfried's voice -- she really has a singing future, if she wants one.",7,22,0.9671528339385986
Amazon,9225,PERSON,Genevieve,"Rather, the music and melodies are brighter, and the band works very well together complementing Genevieve.",97,106,0.9556002616882324
Amazon,9126,PLACE,Rosehill,And while the two young women of Rosehill refer to their restless hearts in we'll just have to see where their musical journey takes them.,33,41,0.9101837873458862
Amazon,9126,PERSON,Lisa Bonnett,"While it might have been nice for a few songs to incorporate one of the men singing a third harmony, that's a minor production suggestion.Rosehill is an appropriate name for the Lisa Bonnett and Jodi Adams duo.",178,190,0.9540727138519287
Amazon,9126,PERSON,Jodi Adams,"While it might have been nice for a few songs to incorporate one of the men singing a third harmony, that's a minor production suggestion.Rosehill is an appropriate name for the Lisa Bonnett and Jodi Adams duo.",195,205,0.951960027217865
Amazon,9126,PLACE,Waco,"Originally from Waco, Texas fiddler Cliff Worrell (now 83-years young) had a body of original songs that he wanted Adams and Bonnett to record.",16,20,0.8831843733787537
Amazon,9126,PLACE,Texas,"Originally from Waco, Texas fiddler Cliff Worrell (now 83-years young) had a body of original songs that he wanted Adams and Bonnett to record.",22,27,0.703609824180603
Amazon,9126,PERSON,Cliff Worrell,"Originally from Waco, Texas fiddler Cliff Worrell (now 83-years young) had a body of original songs that he wanted Adams and Bonnett to record.",36,49,0.9759500622749329
Amazon,1301,PERSON,Callas,"The letter scene, a short yet crucial moment in the fabric of Verdi's opera is read by Callas in what is known to be the greatest exponent of this excerpt ever recorded.",87,93,0.9437053203582764
Amazon,1301,PERSON,Callas,"I think this is the greatest Sleepwalking Scene ever recorded, and no other soprano was able to approach the degree of artistry and drama that Callas achieved in this great recording.",143,149,0.9372822642326355
Amazon,4237,PERSON,Mobley,"Aside from this, Mobley and Clark crossed paths in the studio only three other times, the tenorist appearing on Dial 'S' For Sonny and Clark playing on two early Mobley albums, but one is left wishing they had paired off many more times.",17,23,0.9546211361885071
Amazon,4237,PERSON,Clark,"Aside from this, Mobley and Clark crossed paths in the studio only three other times, the tenorist appearing on Dial 'S' For Sonny and Clark playing on two early Mobley albums, but one is left wishing they had paired off many more times.",28,33,0.8948366641998291
Amazon,4237,PLACE,studio,"Aside from this, Mobley and Clark crossed paths in the studio only three other times, the tenorist appearing on Dial 'S' For Sonny and Clark playing on two early Mobley albums, but one is left wishing they had paired off many more times.",55,61,0.7203097939491272
Amazon,4237,PERSON,Clark,"Aside from this, Mobley and Clark crossed paths in the studio only three other times, the tenorist appearing on Dial 'S' For Sonny and Clark playing on two early Mobley albums, but one is left wishing they had paired off many more times.",135,140,0.8255318999290466
Amazon,4237,PERSON,Mobley,"Aside from this, Mobley and Clark crossed paths in the studio only three other times, the tenorist appearing on Dial 'S' For Sonny and Clark playing on two early Mobley albums, but one is left wishing they had paired off many more times.",162,168,0.9614981412887573
Amazon,4237,PERSON,Clifford Jordan,"So any album that he appears on as sideman, particularly with such a simpatico leader, is doubly welcome.The three bonus tracks appended to My Conception provide a tasty dessert, with Clifford Jordan and the superb Kenny Burrell contrasting nicely with Mobley and Byrd from the other session.",184,199,0.9509040117263794
