doc_id,rule_name,category,span_text,context
625,BODY,BODY,heart,"some of the heart felt touches, but"
625,BODY,BODY,eye,through his mind's eye. Die hard anti-karajan
625,BODY,BODY,hearing,alternative version after hearing the soft touching
625,BODY,BODY,touching,hearing the soft touching ones. You may
625,PLACE,PLACE,concert hall,"are in the concert hall, because of"
626,PERSON,PERSON,people,his disliking of people as they all
627,BODY,BODY,hand,learn more first-hand about the sonatas and
627,BODY,BODY,body,know this great body of work will
627,PERSON,PERSON,artists,"piano sonatas. Some artists emphasize the dramatic,"
627,PERSON,PERSON,Listeners,reading many studies.Listeners interested in a complete
627,PERSON,PERSON,listeners,by itself. Each listeners's choices and fovorites
627,PERSON,PERSON,Listeners,this inexhaustible music. Listeners wanting to get
629,BODY,BODY,teeth,to grit his teeth and put up
629,BODY,BODY,feet,rushed off its feet that after the
629,BODY,BODY,breath,"to catch my breath. No 41, where"
629,BODY,BODY,touch,Karajan has a touch more urgency and
629,BODY,BODY,touch,"the lightness of touch for No. 33,"
629,PERSON,PERSON,fans,cutting them down.Karajan fans need not hesitate.
629,PERSON,PERSON,fans,"making recordings. Mozart fans, however, might do"
630,BODY,BODY,hand,"on the other hand, seemed to more"
630,BODY,BODY,hand,"on the other hand, is overflowing with"
631,BODY,BODY,feeling,is no autumnal feeling involved with the
631,MEMORY,MEMORY,reminds me of,the symphony which reminds me of Bohm's
632,BODY,BODY,physically,an old man physically in his final
632,BODY,BODY,hand,"on the other hand, really did become"
632,BODY,BODY,physically,"an old man, physically and musically. His"
632,BODY,BODY,tears,overwhelms you and tears are not uncommon
632,BODY,BODY,hearing,not uncommon upon hearing it's magnificence. Bernstein
632,BODY,BODY,hand,on the other hand puts you to
633,BODY,BODY,crying,the concert without crying from sheer boredom
634,PERSON,PERSON,people,of Germany means people from East and
634,PERSON,PERSON,people,forget this CD.For people who doesn't have
635,BODY,BODY,hearing,"are used to hearing it. However, there"
637,PLACE,PLACE,City,by a Mexico City dance hall of
638,PERSON,PERSON,singer,"Republic, a beautiful singer named Floria Tosca"
638,PERSON,PERSON,singers,polish and panache.The singers are top-rate as
639,BODY,BODY,chest,rapid slides into chest register in Act
639,BODY,BODY,eyes,"faces, closes his eyes and sings but"
639,PERSON,PERSON,fans,fortunately for her fans (myself included) she
639,PERSON,PERSON,fans,and only hardcore fans will enjoy it.
639,PERSON,PERSON,singers,it forces his singers to sing purely
640,PERSON,PERSON,people,at least got people into opera due
640,PERSON,PERSON,singers,of Toscas. Other singers as Tosca I
641,PERSON,PERSON,listeners,information to allow listeners to choose for
642,PERSON,PERSON,listeners,"for performers and listeners alike.""Pelleas et Melisande"""
642,PERSON,PERSON,singers,"the great opera singers ever, but at"
643,MEMORY,MEMORY,Years ago,of Pierre Boulez. Years ago I had
644,PERSON,PERSON,listeners,a winner. Some listeners may prefer a
645,BODY,BODY,feeling,I find myself feeling as detached in
645,MEMORY,MEMORY,memories of,"based on Debussy's memories of England. Iberia,"
645,PERSON,PERSON,listeners,"high that many listeners, I think, take"
646,PERSON,PERSON,artist,denigrate a major artist like Pavarotti or
646,PERSON,PERSON,singers,Traviata with great singers and a major
646,PERSON,PERSON,singers,talking over the singers. La Scala has
647,PLACE,PLACE,city,"not a major city), and Pogorelich is"
648,BODY,BODY,hearing,"what it was hearing. For many, such"
648,BODY,BODY,touch,with a graceful touch and a natural
649,BODY,BODY,ears,"recorded. To my ears, the acoustic is"
651,BODY,BODY,breath,never took a breath. On the other
651,BODY,BODY,hand,"On the other hand, his later recording"
651,BODY,BODY,heart,"poetry, warmth (of heart) and a natural"
651,PERSON,PERSON,listeners,read that some listeners are not crazy
654,BODY,BODY,touch,the message to touch audiences in this
654,MEMORY,MEMORY,years ago,LA Philharmonic two years ago (rather than
654,PERSON,PERSON,singers,than spiritual. Seeking singers that mimic the
654,PERSON,PERSON,singer,Levine is a singer-sensitive conductor and still
655,BODY,BODY,eye,you have good eye-sight or with good
655,PERSON,PERSON,singers,"with amongst other singers, Astrid Varnay and"
655,PERSON,PERSON,singers,Set Svanholm. These singers included big names
656,PERSON,PERSON,singers,accompanist to Lieder singers. So let's not
656,PERSON,PERSON,people,dozing off. Some people just don't get
656,PERSON,PERSON,singers,"all that the singers are stellar, the"
659,PERSON,PERSON,listeners,that for many listeners is the highlight
660,BODY,BODY,hand,me: on one hand all fellow-aficionados could
661,BODY,BODY,touching,that given her touching and profound performance.
661,BODY,BODY,mouth,"he opens his mouth, he has to"
661,BODY,BODY,tears,the point where tears run from your
661,BODY,BODY,eyes,"run from your eyes), try the Kempe."
661,MEMORY,MEMORY,memories of,up. It evokes memories of Leo Slezak
661,PERSON,PERSON,singer,Moll is another singer who does not
661,PERSON,PERSON,people,to everybody: some people like their Wagner
662,BODY,BODY,hearing,as amazing as hearing such 'plain' recordings
662,BODY,BODY,hearing,so used to hearing it that it
662,BODY,BODY,eye,print and public eye. It's certainly not
664,BODY,BODY,eyes,Karajan's mesmerising blue eyes are now wide
664,PERSON,PERSON,fans,for incorrigible Karajan fans. They are mostly
664,PERSON,PERSON,fans,only for Karajan fans. Like Dvorak's Eight
665,PLACE,PLACE,city,"this is big-city, echt Deautsche music-making. The"
666,PERSON,PERSON,singer,it with the singer anyway. Karajan recorded
667,BODY,BODY,hearing,Mahler after after hearing his 6th Symphony
669,BODY,BODY,blood,genuine rush of blood to Kempff's head
670,PLACE,PLACE,school,follows the Tebaldi school of velvet.Her voice
670,PLACE,PLACE,school,of the younger school.Denyce Graves is brilliant
671,BODY,BODY,throat,"jealousy down Otello's throat, but his demonic"
671,BODY,BODY,gut,us in the gut. Glossop carries this
671,PERSON,PERSON,singer,not a favorite singer with me. When
671,PERSON,PERSON,singers,of the principle singers and powerfully performed
672,BODY,BODY,cry,From the opening cry &quot;Esultate!&quot; to the
672,MEMORY,MEMORY,reminds me of,this may sound reminds me of a
673,BODY,BODY,hand,"the recording at hand, Otello doesn't work"
673,BODY,BODY,hearing,Myung-Whun Chung. After hearing this recording it
674,BODY,BODY,hearing,the trap of hearing these great artists
674,BODY,BODY,heart,"3 is a heart stopping moment, but"
674,BODY,BODY,hand,of my clutched hand. This remains the
674,BODY,BODY,hand,"in my other hand-for in all honesty,"
674,PERSON,PERSON,artists,"hear you gasp!).The artists involved, the orchestra,"
674,PERSON,PERSON,artists,"hearing these great artists as they were,"
674,PERSON,PERSON,artists,commitment of the artists and the obvious
674,PERSON,PERSON,artists,is that these artists past their best
674,PERSON,PERSON,artists,surpass most current artists in the same
675,BODY,BODY,touch,"such a gossamer touch? Solti and Sawallisch,"
675,PLACE,PLACE,bar,shone through every bar. No-one else has
675,PERSON,PERSON,my parents,evenings. I convinced my parents to get
676,BODY,BODY,cry,"famous Brunnhilde battle cry, still intact, that"
676,BODY,BODY,Hearing,dramatic soprano territory. Hearing how wonderfully her
676,PLACE,PLACE,house,"that brought the house down??!!YOU GO GIRL!!Certainly,"
676,PERSON,PERSON,singers,since all the singers in the lead
676,PERSON,PERSON,singers,all of these singers were still vigourously
676,PERSON,PERSON,singers,"the envy of singers half their age,"
676,PERSON,PERSON,singer,to fruition.Name another singer who had the
676,PERSON,PERSON,singer,"disc. Being a singer myself, I tend"
676,PERSON,PERSON,singers,"and virtuousity of singers and conductor alike,"
676,PERSON,PERSON,singer,"shadow, for no singer of today has"
677,PLACE,PLACE,bar,it pervades every bar with the passion
677,PERSON,PERSON,artists,"are such intelligent artists, however, it might"
677,PERSON,PERSON,singers,the largely German-speaking singers here animate the
678,PLACE,PLACE,School,like a Sunday School picnic: fifty thousand
679,PERSON,PERSON,people,purchase for most people.............................................Some dialogue from the
680,BODY,BODY,hearing,fine recordings before hearing Karajan's.Appended to the
680,PERSON,PERSON,listeners,appeal to some listeners.Despite misgivings as to
680,PERSON,PERSON,listeners,"imploration to novice listeners, introduce yourself to"
681,PERSON,PERSON,listeners,and gives the listeners a moving musical
683,PERSON,PERSON,listeners,to hold most listeners' attention throughout the
684,PERSON,PERSON,people,have all these people singing with passion.
684,PERSON,PERSON,singers,"to overwhelm the singers, right?Giulini is not"
685,PLACE,PLACE,concert hall,"air in a concert hall, leaving the"
686,BODY,BODY,hearing,looked forward to hearing his similarly majestic
687,BODY,BODY,feeling,to me &#8220;feeling&#8221; is a key word.
687,BODY,BODY,feeling,"performance, yes! But feeling in a noble"
688,MEMORY,MEMORY,years ago,"even exist 20 years ago, asks me,"
688,MEMORY,MEMORY,years ago,"a purchase 5-6 years ago, 'Mozart in"
688,MEMORY,MEMORY,years ago,classical piano two years ago. The results
689,BODY,BODY,hand,takes the upper hand and ruins everything.
689,BODY,BODY,feeling,it has the feeling of carelessly racing
689,BODY,BODY,foot,on the wrong foot by introducting some
692,BODY,BODY,hearing,are certainly worth hearing.With regards to the
693,BODY,BODY,ears,ridiculous to my ears. It surely was
693,MEMORY,MEMORY,years ago,a popular work years ago should not
693,PLACE,PLACE,room,"not!! There is room to improve still,"
693,PLACE,PLACE,room,There are always room for improvements in
693,PERSON,PERSON,singer,but here the singer took it to
693,PERSON,PERSON,singer,"Great a lieder singer as he is,"
694,BODY,BODY,hand,your remote at hand when listening to
694,BODY,BODY,ears,not hurt your ears when the orchestra
694,PERSON,PERSON,singers,too loud. The singers do perform excellent
695,MEMORY,MEMORY,remembering,"process completely fresh, remembering from my previous"
696,BODY,BODY,ears,"and to my ears, our performers never"
696,BODY,BODY,Hearing,entire piano literature. Hearing Gilels play them
696,PLACE,PLACE,room,Jochum--great composers leave room for endless differences
696,PERSON,PERSON,listeners,I know some listeners may desire. But
697,BODY,BODY,body,corporately. The overall body of sound and
699,BODY,BODY,feeling,although my own feeling is that German
699,MEMORY,MEMORY,childhood,"BEAUTIFUL. Since early childhood, this writer is"
702,PERSON,PERSON,artist,"and years.As an artist, Markevitch was true"
703,PLACE,PLACE,School,"the Second Viennese School harmonically, and their"
703,PERSON,PERSON,listeners,CD is for listeners with a special
708,PLACE,PLACE,chair,"mere accompaniment,not first chair actors/ speakers. Shostakovich's"
712,PERSON,PERSON,singers,ten of his singers have chosen a
712,PERSON,PERSON,people,Christmas as the people of the Renaissance
712,PERSON,PERSON,singers,by deploying the singers in various ways;
713,BODY,BODY,hearing,lyrics for meaningful hearing.--Other pieces--As an added
713,PERSON,PERSON,singers,male and female singers who have trained
714,BODY,BODY,touch,"a delicate, modest touch."
714,PLACE,PLACE,city,"and garbage-strewn, historical city, easily visited from"
714,PLACE,PLACE,at home,"it was forgotten at home. Francisco Guerrero,"
719,MEMORY,MEMORY,years ago,from about 20 years ago from a
719,PERSON,PERSON,listeners,special status with listeners far into the
721,BODY,BODY,hand,"On the one hand, we get famous"
721,BODY,BODY,hearing,on a first hearing. Tausig was indeed
721,PERSON,PERSON,artist,of a great artist. This Tausig Fantasy
722,MEMORY,MEMORY,I recall,dates from 1867. I recall Reinecke from
722,PLACE,PLACE,college,Reinecke from my college days. His concertos
723,BODY,BODY,hand,first.On the other hand Virgil Thomson's 2nd
724,BODY,BODY,Hearing,"the listener's attention. Hearing Schuller's Symphony, I"
724,BODY,BODY,hearing,"Well, I've been hearing twenties of symphonies"
725,BODY,BODY,hearing,"than I was hearing, if only it"
725,PERSON,PERSON,people,I'm surprised more people haven't pointed this
725,PERSON,PERSON,listeners,it easier for listeners to understand the
725,PERSON,PERSON,listeners,"but ""invalid""; the listeners are ""spoon-fed"" idiots;"
725,PERSON,PERSON,Singers,to the Swingle Singers (they were an
726,BODY,BODY,feet,you tapping your feet. As in all
727,BODY,BODY,heart,"it's simplicity, is heart melting. An aria"
727,PERSON,PERSON,people,I hazard many people have not heard
727,PERSON,PERSON,people,Sinopoli (of all people!) with the Philharmonia
728,BODY,BODY,hearing,"in addition, to hearing early Zinman, of"
728,PERSON,PERSON,listeners,best-known to most listeners for his period-style
728,PERSON,PERSON,listeners,but for most listeners the appeal of
728,PERSON,PERSON,listeners,appeal most to listeners who want an
728,PERSON,PERSON,listeners,Mendelssohn and to listeners interested in the
743,PERSON,PERSON,singers,"think about...all these singers together, in one"
745,BODY,BODY,throat,"sounds almost like throat-singing, we hear the"
745,BODY,BODY,physically,Project if not physically. Radulescu deserves wider
745,PLACE,PLACE,school,"of the spectral school of composition, his"
746,BODY,BODY,hearing,"after its initial hearing, along with a"
746,BODY,BODY,hearing,them a fresh hearing.Horatiu Radulescu was an
746,PLACE,PLACE,school,"with the French school of ""Musique Spectrale"""
755,BODY,BODY,hand,"the challenging two-hand independence they call for,"
